model,persona,construct,n_domains,mean_adjusted_delta,mean_abs_adjusted_delta,sign_match_rate,coherence_score
Gemini-3.1-Flash-Lite,ESTJ,Neuroticism,3,-1.1164812051185227,1.1164812051185227,1.0,1.0
Gemini-3.1-Flash-Lite,ESTJ,Agreeableness_vs_Antagonism,4,-0.08474966999098268,0.7098581956110979,0.5,0.11938957740429265
Gemini-3.1-Flash-Lite,ESTJ,Conscientiousness_vs_Disinhibition,4,0.9276748129788992,0.9276748129788992,1.0,1.0
Gemini-3.1-Flash-Lite,ESFJ,Extraversion,4,1.2323082182924285,1.2323082182924285,1.0,1.0
Gemini-3.1-Flash-Lite,ESFJ,Neuroticism,3,0.1189268386525802,1.3648458131532977,0.3333333333333333,0.08713573174820041
Gemini-3.1-Flash-Lite,ESFJ,Agreeableness_vs_Antagonism,4,1.1954142973536905,1.1954142973536905,1.0,1.0
Gemini-3.1-Flash-Lite,ESFJ,Conscientiousness_vs_Disinhibition,4,1.1837722303851987,1.1837722303851987,1.0,1.0
Gemini-3.1-Flash-Lite,ENFJ,Extraversion,4,1.386213862629431,1.386213862629431,1.0,1.0
Gemini-3.1-Flash-Lite,ENFJ,Neuroticism,3,0.5582280199190028,1.730879820510711,0.3333333333333333,0.3225111375752783
Gemini-3.1-Flash-Lite,ENFJ,Agreeableness_vs_Antagonism,4,1.54408336903782,1.54408336903782,1.0,1.0
Gemini-3.1-Flash-Lite,ENFJ,Conscientiousness_vs_Disinhibition,4,0.7980799900388487,1.1223059026842876,0.5,0.7111073621995857
Gemini-3.1-Flash-Lite,ENTJ,Extraversion,4,0.9532030193145606,0.9532030193145606,1.0,1.0
Gemini-3.1-Flash-Lite,ENTJ,Neuroticism,3,-1.2159511333328983,1.2159511333328983,1.0,1.0
Gemini-3.1-Flash-Lite,ENTJ,Agreeableness_vs_Antagonism,4,-0.9321648042076969,1.0705910789771127,0.5,0.8707010758004129
Gemini-3.1-Flash-Lite,ENTJ,Conscientiousness_vs_Disinhibition,4,0.2544515964979551,0.42903478023011454,0.3333333333333333,0.5930791819755941
Gemini-3.1-Pro-Preview,ISTJ,Extraversion,4,-0.44834792433743953,0.7620434105998795,0.5,0.5883495849462181
Gemini-3.1-Pro-Preview,ISTJ,Neuroticism,3,0.6377426696051917,0.6377426696051917,1.0,1.0
Gemini-3.1-Pro-Preview,ISTJ,Agreeableness_vs_Antagonism,4,-0.6717243040950875,0.6717243040950875,1.0,1.0
Gemini-3.1-Pro-Preview,ISTJ,Conscientiousness_vs_Disinhibition,4,0.1568137229150032,0.2819731033575129,0.3333333333333333,0.556130074279388
Gemini-3.1-Pro-Preview,ISFJ,Extraversion,4,-0.6016622709579764,0.6016622709579764,1.0,1.0
Gemini-3.1-Pro-Preview,ISFJ,Neuroticism,3,1.984964755181992,1.984964755181992,1.0,1.0
Gemini-3.1-Pro-Preview,ISFJ,Agreeableness_vs_Antagonism,4,0.25236291458592924,0.25236291458592924,1.0,1.0
Gemini-3.1-Pro-Preview,ISFJ,Conscientiousness_vs_Disinhibition,4,0.21433646663475273,0.21433646663475273,,1.0
Gemini-3.1-Pro-Preview,INFJ,Extraversion,4,-0.6727911571917101,0.6727911571917101,1.0,1.0
Gemini-3.1-Pro-Preview,INFJ,Neuroticism,3,2.434801221384356,2.434801221384356,1.0,1.0
Gemini-3.1-Pro-Preview,INFJ,Agreeableness_vs_Antagonism,4,-0.08669850288770245,0.24601035251348605,0.5,0.35241810761988046
Gemini-3.1-Pro-Preview,INFJ,Conscientiousness_vs_Disinhibition,4,0.2161769775275749,0.25791763090515185,0.3333333333333333,0.8381628536556816
Gemini-3.1-Pro-Preview,INTJ,Extraversion,4,-0.3779419761192637,0.7439200434254438,0.5,0.5080411254669217
Gemini-3.1-Pro-Preview,INTJ,Neuroticism,3,0.535370721147238,0.535370721147238,1.0,1.0
Gemini-3.1-Pro-Preview,INTJ,Agreeableness_vs_Antagonism,4,-1.6150528815058527,1.6150528815058527,1.0,1.0
Gemini-3.1-Pro-Preview,INTJ,Conscientiousness_vs_Disinhibition,4,-0.26859658554443566,0.26859658554443566,1.0,1.0
Gemini-3.1-Pro-Preview,ISTP,Extraversion,4,-0.5804771503381891,0.5804771503381891,1.0,1.0
Gemini-3.1-Pro-Preview,ISTP,Neuroticism,3,0.5969452419687724,0.5969452419687724,,1.0
Gemini-3.1-Pro-Preview,ISTP,Agreeableness_vs_Antagonism,4,-1.2339360052150252,1.2339360052150252,1.0,1.0
Gemini-3.1-Pro-Preview,ISTP,Conscientiousness_vs_Disinhibition,4,-1.4473698984732963,1.4473698984732963,1.0,1.0
Gemini-3.1-Pro-Preview,ISFP,Extraversion,4,-0.734286242663774,0.734286242663774,1.0,1.0
Gemini-3.1-Pro-Preview,ISFP,Neuroticism,3,2.775144066043533,2.775144066043533,1.0,1.0
Gemini-3.1-Pro-Preview,ISFP,Agreeableness_vs_Antagonism,4,0.14534112262250193,0.27114578394922223,0.3333333333333333,0.5360257515555548
Gemini-3.1-Pro-Preview,ISFP,Conscientiousness_vs_Disinhibition,4,-0.814244107963555,0.814244107963555,1.0,1.0
Gemini-3.1-Pro-Preview,INFP,Extraversion,4,-0.7458375625218913,0.7458375625218913,1.0,1.0
Gemini-3.1-Pro-Preview,INFP,Neuroticism,3,3.5279993899909257,3.5279993899909257,1.0,1.0
Gemini-3.1-Pro-Preview,INFP,Agreeableness_vs_Antagonism,4,0.12174866750198962,0.38221702832224447,0.3333333333333333,0.31853281900183733
Gemini-3.1-Pro-Preview,INFP,Conscientiousness_vs_Disinhibition,4,-1.060648735874439,1.060648735874439,1.0,1.0
Gemini-3.1-Pro-Preview,INTP,Extraversion,4,-0.8805952599866883,0.8805952599866883,1.0,1.0
Gemini-3.1-Pro-Preview,INTP,Neuroticism,3,1.117931534580639,1.117931534580639,1.0,1.0
Gemini-3.1-Pro-Preview,INTP,Agreeableness_vs_Antagonism,4,-0.9531570026126744,0.9531570026126744,1.0,1.0
Gemini-3.1-Pro-Preview,INTP,Conscientiousness_vs_Disinhibition,4,-0.9412570835986641,0.9412570835986641,1.0,1.0
Gemini-3.1-Pro-Preview,ESTP,Extraversion,4,1.7075974178633408,1.7075974178633408,1.0,1.0
Gemini-3.1-Pro-Preview,ESTP,Neuroticism,3,0.43457613615326623,0.43457613615326623,,1.0
Gemini-3.1-Pro-Preview,ESTP,Agreeableness_vs_Antagonism,4,-2.4036052422438154,2.4036052422438154,1.0,1.0
Gemini-3.1-Pro-Preview,ESTP,Conscientiousness_vs_Disinhibition,4,-2.6158678183781214,2.6158678183781214,1.0,1.0
Gemini-3.1-Pro-Preview,ESFP,Extraversion,4,1.6675890946932763,1.6675890946932763,1.0,1.0
Gemini-3.1-Pro-Preview,ESFP,Neuroticism,3,0.9336908037697436,0.9336908037697436,1.0,1.0
Gemini-3.1-Pro-Preview,ESFP,Agreeableness_vs_Antagonism,4,-0.09764710319479106,0.7051994327730801,0.3333333333333333,0.13846735924164033
Gemini-3.1-Pro-Preview,ESFP,Conscientiousness_vs_Disinhibition,4,-1.797228709798919,1.797228709798919,1.0,1.0
Gemini-3.1-Pro-Preview,ENFP,Extraversion,4,1.5960389121261964,1.5960389121261964,1.0,1.0
Gemini-3.1-Pro-Preview,ENFP,Neuroticism,3,1.5839174681823252,1.5839174681823252,1.0,1.0
Gemini-3.1-Pro-Preview,ENFP,Agreeableness_vs_Antagonism,4,-0.00694786309073378,0.7226295457474398,0.3333333333333333,0.009614695567903156
Gemini-3.1-Pro-Preview,ENFP,Conscientiousness_vs_Disinhibition,4,-1.8038752399857918,1.8038752399857918,1.0,1.0
Gemini-3.1-Pro-Preview,ENTP,Extraversion,4,1.547766221027736,1.547766221027736,1.0,1.0
Gemini-3.1-Pro-Preview,ENTP,Neuroticism,3,0.7981909672401596,0.7981909672401596,1.0,1.0
Gemini-3.1-Pro-Preview,ENTP,Agreeableness_vs_Antagonism,4,-2.615938663111944,2.615938663111944,1.0,1.0
Gemini-3.1-Pro-Preview,ENTP,Conscientiousness_vs_Disinhibition,4,-2.808647266054108,2.808647266054108,1.0,1.0
Gemini-3.1-Pro-Preview,ESTJ,Extraversion,4,1.1952887921462183,1.1952887921462183,1.0,1.0
Gemini-3.1-Pro-Preview,ESTJ,Neuroticism,3,0.18039158721146484,0.18039158721146484,1.0,1.0
Gemini-3.1-Pro-Preview,ESTJ,Agreeableness_vs_Antagonism,4,-1.5541756513724048,1.5541756513724048,1.0,1.0
Gemini-3.1-Pro-Preview,ESTJ,Conscientiousness_vs_Disinhibition,4,-0.03979137359315019,0.4886315306351261,0.3333333333333333,0.08143431419873606
Gemini-3.1-Pro-Preview,ESFJ,Extraversion,4,1.4918305888221786,1.4918305888221786,1.0,1.0
Gemini-3.1-Pro-Preview,ESFJ,Neuroticism,3,1.4181130270635591,1.4181130270635591,1.0,1.0
Gemini-3.1-Pro-Preview,ESFJ,Agreeableness_vs_Antagonism,4,0.23654767690660072,0.35111307189726515,0.3333333333333333,0.6737079756911301
Gemini-3.1-Pro-Preview,ESFJ,Conscientiousness_vs_Disinhibition,4,0.18917449485380664,0.18917449485380664,1.0,1.0
Gemini-3.1-Pro-Preview,ENFJ,Extraversion,4,1.601718020043837,1.601718020043837,1.0,1.0
Gemini-3.1-Pro-Preview,ENFJ,Neuroticism,3,1.2655015576214421,1.2655015576214421,1.0,1.0
Gemini-3.1-Pro-Preview,ENFJ,Agreeableness_vs_Antagonism,4,0.364277010486941,0.4338030463227552,0.3333333333333333,0.8397290281265432
Gemini-3.1-Pro-Preview,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.16998961763957277,0.16998961763957277,1.0,1.0
Gemini-3.1-Pro-Preview,ENTJ,Extraversion,4,1.2694700790120539,1.2694700790120539,1.0,1.0
Gemini-3.1-Pro-Preview,ENTJ,Neuroticism,3,0.12039442985391242,0.12039442985391242,,1.0
Gemini-3.1-Pro-Preview,ENTJ,Agreeableness_vs_Antagonism,4,-2.022976686178738,2.022976686178738,1.0,1.0
Gemini-3.1-Pro-Preview,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.27497266145819405,0.4616338236196359,0.3333333333333333,0.5956510276958352
Kimi-K2.5,ISTJ,Extraversion,4,-0.5013599579992278,0.684348991652318,0.5,0.732608601919213
Kimi-K2.5,ISTJ,Neuroticism,3,0.2094335254191492,0.2094335254191492,,1.0
Kimi-K2.5,ISTJ,Agreeableness_vs_Antagonism,4,-0.3286982749595828,0.398224310795397,0.5,0.82540986586945
Kimi-K2.5,ISTJ,Conscientiousness_vs_Disinhibition,4,0.45855396928866016,0.45855396928866016,1.0,1.0
Kimi-K2.5,ISFJ,Extraversion,4,-0.44776499776658896,0.44776499776658896,1.0,1.0
Kimi-K2.5,ISFJ,Neuroticism,3,1.751275857426199,1.751275857426199,1.0,1.0
Kimi-K2.5,ISFJ,Agreeableness_vs_Antagonism,4,0.46051659404817835,0.46051659404817835,1.0,1.0
Kimi-K2.5,ISFJ,Conscientiousness_vs_Disinhibition,4,0.4813625833107348,0.4813625833107348,1.0,1.0
Kimi-K2.5,INFJ,Extraversion,4,-0.48697507700626924,0.48697507700626924,1.0,1.0
Kimi-K2.5,INFJ,Neuroticism,3,2.4384870684288447,2.4384870684288447,1.0,1.0
Kimi-K2.5,INFJ,Agreeableness_vs_Antagonism,4,0.08874414736003641,0.16512107735381268,0.5,0.5374489361517437
Kimi-K2.5,INFJ,Conscientiousness_vs_Disinhibition,4,0.08519376009073677,0.08519376009073677,1.0,1.0
Kimi-K2.5,INTJ,Extraversion,4,-0.3056019207674148,0.776145150161075,0.5,0.3937432588530543
Kimi-K2.5,INTJ,Neuroticism,3,0.1361663515101399,0.1361663515101399,,1.0
Kimi-K2.5,INTJ,Agreeableness_vs_Antagonism,4,-1.1697896284442975,1.1697896284442975,1.0,1.0
Kimi-K2.5,INTJ,Conscientiousness_vs_Disinhibition,4,-0.024075419943896947,0.2511837957600026,0.3333333333333333,0.0958478227906874
Kimi-K2.5,ISTP,Extraversion,4,-0.3943594284705364,0.6296310431673665,0.5,0.6263341567256699
Kimi-K2.5,ISTP,Neuroticism,3,0.23042086339994608,0.23042086339994608,,1.0
Kimi-K2.5,ISTP,Agreeableness_vs_Antagonism,4,-0.9068078955559445,0.9068078955559445,1.0,1.0
Kimi-K2.5,ISTP,Conscientiousness_vs_Disinhibition,4,-0.997309871184245,0.997309871184245,1.0,1.0
Kimi-K2.5,ISFP,Extraversion,4,-0.5589003506272625,0.5589003506272625,1.0,1.0
Kimi-K2.5,ISFP,Neuroticism,3,1.931570507269865,1.931570507269865,1.0,1.0
Kimi-K2.5,ISFP,Agreeableness_vs_Antagonism,4,0.23052104841486803,0.23052104841486803,1.0,1.0
Kimi-K2.5,ISFP,Conscientiousness_vs_Disinhibition,4,-0.5698469403558244,0.6393729761916385,0.3333333333333333,0.8912590327950065
Kimi-K2.5,INFP,Extraversion,4,-0.565797142265509,0.565797142265509,1.0,1.0
Kimi-K2.5,INFP,Neuroticism,3,2.8897309325644063,2.8897309325644063,1.0,1.0
Kimi-K2.5,INFP,Agreeableness_vs_Antagonism,4,0.45253783721106733,0.5289147672048436,0.5,0.855596903831206
Kimi-K2.5,INFP,Conscientiousness_vs_Disinhibition,4,-0.5318924736802231,0.6431591628936144,0.5,0.8269997605059448
Kimi-K2.5,INTP,Extraversion,4,-0.6913423353019823,0.6913423353019823,1.0,1.0
Kimi-K2.5,INTP,Neuroticism,3,0.5149720073290281,0.5149720073290281,1.0,1.0
Kimi-K2.5,INTP,Agreeableness_vs_Antagonism,4,-0.4588057124868795,0.4588057124868795,1.0,1.0
Kimi-K2.5,INTP,Conscientiousness_vs_Disinhibition,4,-0.7387447470558439,0.7387447470558439,1.0,1.0
Kimi-K2.5,ESTP,Extraversion,4,1.7643565142282713,1.7643565142282713,1.0,1.0
Kimi-K2.5,ESTP,Neuroticism,3,0.3375793777289404,0.3375793777289404,1.0,1.0
Kimi-K2.5,ESTP,Agreeableness_vs_Antagonism,4,-1.973912766542334,1.973912766542334,1.0,1.0
Kimi-K2.5,ESTP,Conscientiousness_vs_Disinhibition,4,-2.279679650067708,2.279679650067708,1.0,1.0
Kimi-K2.5,ESFP,Extraversion,4,1.7663489796094907,1.7663489796094907,1.0,1.0
Kimi-K2.5,ESFP,Neuroticism,3,0.8540938015522507,0.8540938015522507,1.0,1.0
Kimi-K2.5,ESFP,Agreeableness_vs_Antagonism,4,-0.09673506384314065,0.8378682641217866,0.3333333333333333,0.11545378669346512
Kimi-K2.5,ESFP,Conscientiousness_vs_Disinhibition,4,-1.470984994442726,1.470984994442726,1.0,1.0
Kimi-K2.5,ENFP,Extraversion,4,1.6948218996821276,1.6948218996821276,1.0,1.0
Kimi-K2.5,ENFP,Neuroticism,3,1.6393648782527028,1.6393648782527028,1.0,1.0
Kimi-K2.5,ENFP,Agreeableness_vs_Antagonism,4,-0.0023238163714350835,0.7724838545347833,0.3333333333333333,0.0030082394056437163
Kimi-K2.5,ENFP,Conscientiousness_vs_Disinhibition,4,-1.663779321317483,1.663779321317483,1.0,1.0
Kimi-K2.5,ENTP,Extraversion,4,1.5972678052031761,1.5972678052031761,1.0,1.0
Kimi-K2.5,ENTP,Neuroticism,3,0.5468456022006765,0.5468456022006765,1.0,1.0
Kimi-K2.5,ENTP,Agreeableness_vs_Antagonism,4,-1.6891082157292812,1.6891082157292812,1.0,1.0
Kimi-K2.5,ENTP,Conscientiousness_vs_Disinhibition,4,-2.4130304246502927,2.4130304246502927,1.0,1.0
Kimi-K2.5,ESTJ,Extraversion,4,1.2257645613199148,1.2257645613199148,1.0,1.0
Kimi-K2.5,ESTJ,Neuroticism,3,0.031418170629935384,0.031418170629935384,,1.0
Kimi-K2.5,ESTJ,Agreeableness_vs_Antagonism,4,-1.2169269849717486,1.2169269849717486,1.0,1.0
Kimi-K2.5,ESTJ,Conscientiousness_vs_Disinhibition,4,0.2575461409750878,0.6051763201541589,0.3333333333333333,0.42557207279604414
Kimi-K2.5,ESFJ,Extraversion,4,1.4828901088338604,1.4828901088338604,1.0,1.0
Kimi-K2.5,ESFJ,Neuroticism,3,1.3710486074599153,1.3710486074599153,1.0,1.0
Kimi-K2.5,ESFJ,Agreeableness_vs_Antagonism,4,0.4205886901624539,0.4205886901624539,1.0,1.0
Kimi-K2.5,ESFJ,Conscientiousness_vs_Disinhibition,4,0.4883089289252941,0.4883089289252941,1.0,1.0
Kimi-K2.5,ENFJ,Extraversion,4,1.6497377519588459,1.6497377519588459,1.0,1.0
Kimi-K2.5,ENFJ,Neuroticism,3,1.486254194777443,1.486254194777443,1.0,1.0
Kimi-K2.5,ENFJ,Agreeableness_vs_Antagonism,4,0.40053866038774555,0.47691559038152176,0.5,0.8398523102742849
Kimi-K2.5,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.031423420024520546,0.19304067334539868,0.3333333333333333,0.16278134281212378
Kimi-K2.5,ENTJ,Extraversion,4,1.3307571469871782,1.3307571469871782,1.0,1.0
Kimi-K2.5,ENTJ,Neuroticism,3,-0.01049366899039835,0.01049366899039835,,1.0
Kimi-K2.5,ENTJ,Agreeableness_vs_Antagonism,4,-1.4773289262822473,1.4773289262822473,1.0,1.0
Kimi-K2.5,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.3830718939640789,0.6858830617188865,0.5,0.5585090452650416
Kimi-K2.6,ISTJ,Extraversion,4,-0.42292957183112745,0.7104837675716975,0.5,0.5952698585593627
Kimi-K2.6,ISTJ,Neuroticism,3,0.1308880988443107,0.1308880988443107,,1.0
Kimi-K2.6,ISTJ,Agreeableness_vs_Antagonism,4,-0.3081958738554992,0.37772190969131336,0.5,0.8159332724632439
Kimi-K2.6,ISTJ,Conscientiousness_vs_Disinhibition,4,0.4964053652580113,0.4964053652580113,1.0,1.0
Kimi-K2.6,ISFJ,Extraversion,4,-0.5153131462885684,0.5153131462885684,1.0,1.0
Kimi-K2.6,ISFJ,Neuroticism,3,1.4757339519988601,1.4757339519988601,1.0,1.0
Kimi-K2.6,ISFJ,Agreeableness_vs_Antagonism,4,0.49367628557303633,0.49367628557303633,1.0,1.0
Kimi-K2.6,ISFJ,Conscientiousness_vs_Disinhibition,4,0.5457338962045799,0.5457338962045799,1.0,1.0
Kimi-K2.6,INFJ,Extraversion,4,-0.5119887212164611,0.5119887212164611,1.0,1.0
Kimi-K2.6,INFJ,Neuroticism,3,2.1867716848846217,2.1867716848846217,1.0,1.0
Kimi-K2.6,INFJ,Agreeableness_vs_Antagonism,4,0.18045654202851666,0.2568334720222929,0.5,0.7026208095370575
Kimi-K2.6,INFJ,Conscientiousness_vs_Disinhibition,4,0.2392758220443528,0.2392758220443528,1.0,1.0
Kimi-K2.6,INTJ,Extraversion,4,-0.29596160540325445,0.7142222537531745,0.5,0.4143830633223797
Kimi-K2.6,INTJ,Neuroticism,3,0.12039442985391235,0.12039442985391235,,1.0
Kimi-K2.6,INTJ,Agreeableness_vs_Antagonism,4,-1.1447184640101575,1.1447184640101575,1.0,1.0
Kimi-K2.6,INTJ,Conscientiousness_vs_Disinhibition,4,-0.019131880338754403,0.3724519508750637,0.3333333333333333,0.051367378513670486
Kimi-K2.6,ISTP,Extraversion,4,-0.37246795787241704,0.633880863091117,0.5,0.5875993101544016
Kimi-K2.6,ISTP,Neuroticism,3,0.16230626947424617,0.16230626947424617,,1.0
Kimi-K2.6,ISTP,Agreeableness_vs_Antagonism,4,-0.8747549168851473,0.8747549168851473,1.0,1.0
Kimi-K2.6,ISTP,Conscientiousness_vs_Disinhibition,4,-0.9435962357406921,0.9435962357406921,1.0,1.0
Kimi-K2.6,ISFP,Extraversion,4,-0.5704451558828895,0.5704451558828895,1.0,1.0
Kimi-K2.6,ISFP,Neuroticism,3,1.7685623062051483,1.7685623062051483,1.0,1.0
Kimi-K2.6,ISFP,Agreeableness_vs_Antagonism,4,0.35703830871985487,0.35703830871985487,1.0,1.0
Kimi-K2.6,ISFP,Conscientiousness_vs_Disinhibition,4,-0.5297659271492041,0.5992919629850182,0.3333333333333333,0.8839863703669388
Kimi-K2.6,INFP,Extraversion,4,-0.5723626749793369,0.5723626749793369,1.0,1.0
Kimi-K2.6,INFP,Neuroticism,3,2.8949463488889755,2.8949463488889755,1.0,1.0
Kimi-K2.6,INFP,Agreeableness_vs_Antagonism,4,0.5172075803191875,0.5935845103129637,0.5,0.8713293075092088
Kimi-K2.6,INFP,Conscientiousness_vs_Disinhibition,4,-0.569408839432383,0.6667202577264343,0.5,0.8540446054153349
Kimi-K2.6,INTP,Extraversion,4,-0.6609381956513808,0.6609381956513808,1.0,1.0
Kimi-K2.6,INTP,Neuroticism,3,0.4550376863127357,0.4550376863127357,1.0,1.0
Kimi-K2.6,INTP,Agreeableness_vs_Antagonism,4,-0.4312423265970587,0.4312423265970587,1.0,1.0
Kimi-K2.6,INTP,Conscientiousness_vs_Disinhibition,4,-0.7223729606937156,0.7223729606937156,1.0,1.0
Kimi-K2.6,ESTP,Extraversion,4,1.8213232407340891,1.8213232407340891,1.0,1.0
Kimi-K2.6,ESTP,Neuroticism,3,0.28276353566941836,0.28276353566941836,,1.0
Kimi-K2.6,ESTP,Agreeableness_vs_Antagonism,4,-2.0714385822428696,2.0714385822428696,1.0,1.0
Kimi-K2.6,ESTP,Conscientiousness_vs_Disinhibition,4,-2.41804711700284,2.41804711700284,1.0,1.0
Kimi-K2.6,ESFP,Extraversion,4,1.7982580741602403,1.7982580741602403,1.0,1.0
Kimi-K2.6,ESFP,Neuroticism,3,0.6955813542551786,0.6955813542551786,1.0,1.0
Kimi-K2.6,ESFP,Agreeableness_vs_Antagonism,4,-0.019276798989857236,0.8007611339844057,0.3333333333333333,0.024073095173763312
Kimi-K2.6,ESFP,Conscientiousness_vs_Disinhibition,4,-1.526747895009192,1.526747895009192,1.0,1.0
Kimi-K2.6,ENFP,Extraversion,4,1.7068010304760812,1.7068010304760812,1.0,1.0
Kimi-K2.6,ENFP,Neuroticism,3,1.5228612079437636,1.5228612079437636,1.0,1.0
Kimi-K2.6,ENFP,Agreeableness_vs_Antagonism,4,0.03176705031516064,0.8657602542087636,0.3333333333333333,0.03669266423438809
Kimi-K2.6,ENFP,Conscientiousness_vs_Disinhibition,4,-1.6973257619218787,1.6973257619218787,1.0,1.0
Kimi-K2.6,ENTP,Extraversion,4,1.627634471711392,1.627634471711392,1.0,1.0
Kimi-K2.6,ENTP,Neuroticism,3,0.5049337625803428,0.5049337625803428,1.0,1.0
Kimi-K2.6,ENTP,Agreeableness_vs_Antagonism,4,-1.7471876110106752,1.7471876110106752,1.0,1.0
Kimi-K2.6,ENTP,Conscientiousness_vs_Disinhibition,4,-2.454415229447756,2.454415229447756,1.0,1.0
Kimi-K2.6,ESTJ,Extraversion,4,1.292440034872174,1.292440034872174,1.0,1.0
Kimi-K2.6,ESTJ,Neuroticism,3,-0.047127255944903045,0.047127255944903045,,1.0
Kimi-K2.6,ESTJ,Agreeableness_vs_Antagonism,4,-1.1217642495147337,1.1217642495147337,1.0,1.0
Kimi-K2.6,ESTJ,Conscientiousness_vs_Disinhibition,4,0.28336295498326347,0.6449484050816743,0.3333333333333333,0.4393575559697357
Kimi-K2.6,ESFJ,Extraversion,4,1.5224923824101158,1.5224923824101158,1.0,1.0
Kimi-K2.6,ESFJ,Neuroticism,3,1.199140470928867,1.199140470928867,1.0,1.0
Kimi-K2.6,ESFJ,Agreeableness_vs_Antagonism,4,0.4420577869548667,0.4802462519517548,0.5,0.9204814928972637
Kimi-K2.6,ESFJ,Conscientiousness_vs_Disinhibition,4,0.5368981514769663,0.5368981514769663,1.0,1.0
Kimi-K2.6,ENFJ,Extraversion,4,1.690798775155817,1.690798775155817,1.0,1.0
Kimi-K2.6,ENFJ,Neuroticism,3,1.321840769625416,1.321840769625416,1.0,1.0
Kimi-K2.6,ENFJ,Agreeableness_vs_Antagonism,4,0.5329623119204399,0.5329623119204399,1.0,1.0
Kimi-K2.6,ENFJ,Conscientiousness_vs_Disinhibition,4,0.001842024301131659,0.3011274821276907,0.3333333333333333,0.006117091300057971
Kimi-K2.6,ENTJ,Extraversion,4,1.4384774151111357,1.4384774151111357,1.0,1.0
Kimi-K2.6,ENTJ,Neuroticism,3,-0.04191183962033381,0.04191183962033381,,1.0
Kimi-K2.6,ENTJ,Agreeableness_vs_Antagonism,4,-1.551836216741957,1.551836216741957,1.0,1.0
Kimi-K2.6,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.2484153002420389,0.6521837113262994,0.3333333333333333,0.3808977377506937
MiniMax-M2.7,ISTJ,Extraversion,4,-0.4815508742124899,1.16122442778111,0.5,0.4146923391309005
MiniMax-M2.7,ISTJ,Neuroticism,3,0.1175552459515941,0.1175552459515941,1.0,1.0
MiniMax-M2.7,ISTJ,Agreeableness_vs_Antagonism,4,0.2031751054514335,0.3839889462476173,0.3333333333333333,0.5291170681783505
MiniMax-M2.7,ISTJ,Conscientiousness_vs_Disinhibition,4,0.5627611345290224,0.5627611345290224,1.0,1.0
MiniMax-M2.7,ISFJ,Extraversion,4,-0.30727141908558325,0.6732494863917633,0.3333333333333333,0.4564005250600106
MiniMax-M2.7,ISFJ,Neuroticism,3,1.404612873223429,1.404612873223429,1.0,1.0
MiniMax-M2.7,ISFJ,Agreeableness_vs_Antagonism,4,0.7323940009973465,0.7323940009973465,1.0,1.0
MiniMax-M2.7,ISFJ,Conscientiousness_vs_Disinhibition,4,0.5944357743954858,0.5944357743954858,1.0,1.0
MiniMax-M2.7,INFJ,Extraversion,4,-0.6896527369218982,0.7680766084875083,0.5,0.8978957688608148
MiniMax-M2.7,INFJ,Neuroticism,3,2.3959790774075693,2.3959790774075693,1.0,1.0
MiniMax-M2.7,INFJ,Agreeableness_vs_Antagonism,4,0.5318299494767984,0.5318299494767984,1.0,1.0
MiniMax-M2.7,INFJ,Conscientiousness_vs_Disinhibition,4,0.14816351584732648,0.23379524156942932,0.5,0.6337319564450028
MiniMax-M2.7,INTJ,Extraversion,4,-0.5645327219865529,1.008934660858343,0.5,0.5595334801029447
MiniMax-M2.7,INTJ,Neuroticism,3,0.12729298983199225,0.14828032781278902,0.3333333333333333,0.8584617508581834
MiniMax-M2.7,INTJ,Agreeableness_vs_Antagonism,4,-0.41444981831685684,0.6574732995273043,0.3333333333333333,0.6303675276468701
MiniMax-M2.7,INTJ,Conscientiousness_vs_Disinhibition,4,0.07953809283392982,0.07953809283392982,1.0,1.0
MiniMax-M2.7,ISTP,Extraversion,4,-0.6287879192217563,0.9947659865279361,0.5,0.6320963198756273
MiniMax-M2.7,ISTP,Neuroticism,3,0.06098589665894701,0.20079030102967446,0.0,0.30372929542017074
MiniMax-M2.7,ISTP,Agreeableness_vs_Antagonism,4,-0.059440209662693255,0.47951332462846274,0.5,0.12395945349120134
MiniMax-M2.7,ISTP,Conscientiousness_vs_Disinhibition,4,-0.4171950027281083,0.4171950027281083,1.0,1.0
MiniMax-M2.7,ISFP,Extraversion,4,-0.8409568942023516,0.8409568942023516,1.0,1.0
MiniMax-M2.7,ISFP,Neuroticism,3,1.734643546053818,1.734643546053818,1.0,1.0
MiniMax-M2.7,ISFP,Agreeableness_vs_Antagonism,4,0.47758065268527,0.47758065268527,1.0,1.0
MiniMax-M2.7,ISFP,Conscientiousness_vs_Disinhibition,4,-0.35586945372628376,0.6339735970695406,0.3333333333333333,0.5613316632920415
MiniMax-M2.7,INFP,Extraversion,4,-0.7990079492961232,0.7990079492961232,1.0,1.0
MiniMax-M2.7,INFP,Neuroticism,3,2.471326833206175,2.471326833206175,1.0,1.0
MiniMax-M2.7,INFP,Agreeableness_vs_Antagonism,4,0.6925051668506216,0.6925051668506216,1.0,1.0
